train,unk,2019_08_2719_19_32_71400,20
train,unk,2019_08_2719_34_03_164709,20
train,unk,2019_08_2720_03_53_73728,20
train,unk,2019_08_2719_34_03_123894,20
train,unk,2019_08_2719_19_32_55308,20
train,unk,2019_08_2719_19_32_94673,20
train,unk,2019_08_2719_54_20_41474,20
train,unk,2019_08_2715_19_35_51780,20
train,unk,2019_08_2712_23_52_62046,20
train,unk,2019_08_2720_03_35_25069,20
train,unk,2019_08_2719_31_40_66257,20
train,unk,2019_08_2712_23_52_16963,20
train,unk,2019_08_2719_34_03_160845,20
train,unk,2019_08_2719_34_19_63820,20
train,unk,2019_08_2719_30_31_139144,20
train,unk,2019_08_2715_19_35_17921,20
train,unk,2019_08_2712_13_0_95729,20
train,unk,2019_08_2709_31_29_82441,20
train,unk,2019_08_2720_03_43_143480,20
train,unk,2019_08_2712_23_52_92587,20
train,unk,2019_08_2719_31_40_110760,20
train,unk,2019_08_2720_03_35_113375,20
train,unk,2019_08_2712_23_52_30720,20
train,unk,2019_08_2715_19_35_128403,20
train,unk,2019_08_2719_19_32_127176,20
train,unk,2019_08_2712_13_0_61384,20
train,unk,2019_08_2719_30_31_50966,20
train,unk,2019_08_2715_19_35_141650,20
train,unk,2019_08_2709_14_59_103704,20
train,unk,2019_08_2719_30_31_31346,20
train,unk,2019_08_2720_03_35_26164,20
train,unk,2019_08_2719_34_03_171425,20
train,unk,2019_08_2712_13_0_48945,20
train,unk,2019_08_2719_19_32_144541,20
train,unk,2019_08_2720_03_43_89947,20
train,unk,2019_08_2719_54_20_57858,20
train,unk,2019_08_2719_19_51_34244,20
train,unk,2019_08_2709_14_59_117559,20
train,unk,2019_08_2720_03_53_111800,20
train,unk,2019_08_2715_19_35_121260,20
train,unk,2019_08_2719_19_32_143028,20
train,unk,2019_08_2719_34_03_16086,20
train,unk,2019_08_2719_30_31_21649,20
train,unk,2019_08_2712_13_0_97981,20
train,unk,2019_08_2720_03_53_22510,20
train,unk,2019_08_2719_19_32_29076,20
train,unk,2019_08_2720_03_53_127044,20
train,unk,2019_08_2719_34_11_42582,20
train,unk,2019_08_2720_03_53_42804,20
train,unk,2019_08_2720_03_43_138609,20
train,unk,2019_08_2720_03_35_120014,20
train,unk,2019_08_2712_13_0_162586,20
train,unk,2019_08_2720_03_35_16428,20
train,unk,2019_08_2719_30_2_43836,20
train,unk,2019_08_2719_30_31_41744,20
train,unk,2019_08_2709_14_59_10284,20
train,unk,2019_08_2719_19_32_48902,20
train,unk,2019_08_2719_54_27_145591,20
train,unk,2019_08_2720_03_53_68834,20
train,unk,2019_08_2719_19_51_123336,20
train,unk,2019_08_2719_31_40_67346,20
train,unk,2019_08_2709_14_59_10891,20
train,unk,2019_08_2719_19_51_102168,20
train,unk,2019_08_2719_31_40_96098,20
train,unk,2019_08_2719_54_27_146112,20
train,unk,2019_08_2709_14_59_70673,20
train,unk,2019_08_2719_34_11_41854,20
train,unk,2019_08_2720_03_43_132697,20
train,unk,2019_08_2719_34_03_14524,20
train,unk,2019_08_2712_13_0_157560,20
train,unk,2019_08_2720_03_53_106940,20
train,unk,2019_08_2719_31_40_89462,20
train,unk,2019_08_2720_03_53_77640,20
train,unk,2019_08_2720_03_35_47677,20
train,unk,2019_08_2719_34_03_124347,20
train,unk,2019_08_2719_30_2_40548,20
train,unk,2019_08_2712_13_0_150630,20
train,unk,2019_08_2719_34_19_144315,20
train,unk,2019_08_2720_03_35_93761,20
train,unk,2019_08_2719_19_32_80052,20
train,unk,2019_08_2719_54_27_60011,20
train,unk,2019_08_2720_03_53_53146,20
train,unk,2019_08_2709_31_29_26136,20
train,unk,2019_08_2709_31_29_35136,20
train,unk,2019_08_2709_14_59_52661,20
train,unk,2019_08_2715_19_35_30476,20
train,unk,2019_08_2712_23_52_96732,20
train,unk,2019_08_2709_14_59_15451,20
train,unk,2019_08_2720_03_35_107721,20
train,unk,2019_08_2720_03_43_19826,20
train,unk,2019_08_2715_19_35_160020,20
train,unk,2019_08_2712_23_52_152418,20
train,unk,2019_08_2720_03_43_108498,20
train,unk,2019_08_2719_30_31_43617,20
train,unk,2019_08_2712_23_52_22097,20
train,unk,2019_08_2720_03_43_69062,20
train,unk,2019_08_2712_13_0_17190,20
train,unk,2019_08_2719_30_2_120060,20
train,unk,2019_08_2720_03_35_72233,20
train,unk,2019_08_2719_54_20_134940,20
train,unk,2019_08_2720_03_43_89989,20
train,unk,2019_08_2709_14_59_63914,20
train,unk,2019_08_2709_14_59_75936,20
train,unk,2019_08_2712_13_0_159711,20
train,unk,2019_08_2709_31_29_86831,20
train,unk,2019_08_2720_03_53_57853,20
train,unk,2019_08_2719_19_51_46398,20
train,unk,2019_08_2719_31_40_113134,20
train,unk,2019_08_2719_30_31_103080,20
train,unk,2019_08_2719_30_31_110454,20
train,unk,2019_08_2720_03_43_99941,20
train,unk,2019_08_2719_30_31_103067,20
train,unk,2019_08_2719_34_03_93048,20
train,unk,2019_08_2719_31_40_73110,20
train,unk,2019_08_2719_34_03_81612,20
train,unk,2019_08_2719_30_31_81208,20
train,unk,2019_08_2715_19_35_34172,20
train,unk,2019_08_2719_34_11_145044,20
train,unk,2019_08_2715_19_35_14032,20
train,unk,2019_08_2719_34_19_66327,20
train,unk,2019_08_2720_03_53_54843,20
train,unk,2019_08_2719_34_19_94928,20
train,unk,2019_08_2712_13_0_108067,20
train,unk,2019_08_2719_19_51_85879,20
train,unk,2019_08_2709_14_59_114139,20
train,unk,2019_08_2712_13_0_100214,20
train,unk,2019_08_2719_19_51_69876,20
train,unk,2019_08_2719_19_51_17589,20
train,unk,2019_08_2720_03_53_63409,20
train,unk,2019_08_2719_31_40_125448,20
train,unk,2019_08_2720_04_00_26688,20
train,unk,2019_08_2720_03_53_103632,20
train,unk,2019_08_2719_34_19_49786,20
train,unk,2019_08_2720_04_00_27498,20
train,unk,2019_08_2719_34_03_24806,20
train,unk,2019_08_2719_34_11_35520,20
train,unk,2019_08_2719_30_31_99496,20
train,unk,2019_08_2719_19_51_102900,20
train,unk,2019_08_2709_14_59_43101,20
train,unk,2019_08_2715_19_35_146640,20
train,unk,2019_08_2719_31_40_133191,20
train,unk,2019_08_2719_31_40_95357,20
train,unk,2019_08_2719_30_31_123841,20
train,unk,2019_08_2720_03_43_82133,20
train,unk,2019_08_2712_13_0_63645,20
train,unk,2019_08_2712_23_52_30440,20
train,unk,2019_08_2712_23_52_146033,20
train,unk,2019_08_2719_19_51_147012,20
train,unk,2019_08_2719_54_27_59841,20
train,unk,2019_08_2715_19_35_153231,20
train,unk,2019_08_2709_14_59_57964,20
train,unk,2019_08_2712_23_52_20775,20
train,unk,2019_08_2720_03_35_16071,20
train,unk,2019_08_2720_03_35_118140,20
train,unk,2019_08_2715_19_35_153435,20
train,unk,2019_08_2719_34_11_116235,20
train,unk,2019_08_2712_13_0_59769,20
train,unk,2019_08_2719_19_51_98561,20
train,unk,2019_08_2712_13_0_55716,20
train,unk,2019_08_2712_23_52_149939,20
train,unk,2019_08_2719_34_11_101508,20
train,unk,2019_08_2709_14_59_43959,20
train,unk,2019_08_2719_34_03_166791,20
train,unk,2019_08_2720_04_00_13692,20
train,unk,2019_08_2719_31_40_32266,20
train,unk,2019_08_2712_13_0_153859,20
train,unk,2019_08_2712_23_52_100435,20
train,unk,2019_08_2720_04_00_45528,20
train,unk,2019_08_2719_30_2_57768,20
train,unk,2019_08_2719_30_31_99708,20
train,unk,2019_08_2712_23_52_25501,20
train,unk,2019_08_2719_19_32_36516,20
train,unk,2019_08_2720_04_00_32005,20
train,unk,2019_08_2720_03_53_30900,20
train,unk,2019_08_2719_19_32_66636,20
train,unk,2019_08_2719_30_31_91356,20
train,unk,2019_08_2719_19_51_28981,20
train,unk,2019_08_2719_19_51_133457,20
train,unk,2019_08_2719_34_11_88406,20
train,unk,2019_08_2719_19_32_35461,20
train,unk,2019_08_2720_04_00_39707,20
train,unk,2019_08_2720_03_53_33381,20
train,unk,2019_08_2712_23_52_21115,20
train,unk,2019_08_2719_34_19_130670,20
train,unk,2019_08_2719_30_31_128959,20
train,unk,2019_08_2719_30_2_81732,20
train,unk,2019_08_2719_30_31_130368,20
train,unk,2019_08_2715_19_35_97052,20
train,unk,2019_08_2712_23_52_38801,20
train,unk,2019_08_2709_31_29_118689,20
train,unk,2019_08_2712_13_0_94404,20
train,unk,2019_08_2719_30_31_98199,20
train,unk,2019_08_2719_34_11_86172,20
train,unk,2019_08_2712_23_52_19176,20
train,unk,2019_08_2719_19_32_142586,20
train,unk,2019_08_2720_03_53_106548,20
train,unk,2019_08_2719_30_31_108498,20
train,unk,2019_08_2719_54_27_102420,20
train,unk,2019_08_2719_34_03_179691,20
train,unk,2019_08_2719_19_32_60272,20
train,unk,2019_08_2719_19_32_115931,20
train,unk,2019_08_2712_13_0_41010,20
train,unk,2019_08_2720_03_35_92977,20
train,unk,2019_08_2720_03_43_92796,20
train,unk,2019_08_2719_34_11_86292,20
train,unk,2019_08_2709_14_59_64961,20
train,unk,2019_08_2720_03_43_134960,20
train,unk,2019_08_2709_31_29_113702,20
train,unk,2019_08_2712_23_52_73045,20
train,unk,2019_08_2719_30_31_23185,20
train,unk,2019_08_2720_03_35_50844,20
train,unk,2019_08_2709_14_59_135612,20
train,unk,2019_08_2712_13_0_87610,20
train,unk,2019_08_2715_19_35_83500,20
train,unk,2019_08_2712_13_0_22531,20
train,unk,2019_08_2712_13_0_160012,20
train,unk,2019_08_2715_19_35_147596,20
train,unk,2019_08_2719_34_11_39293,20
train,unk,2019_08_2719_19_51_22643,20
train,unk,2019_08_2719_34_03_176477,20
train,unk,2019_08_2709_14_59_93480,20
train,unk,2019_08_2712_13_0_85755,20
train,unk,2019_08_2709_31_29_14892,20
train,unk,2019_08_2709_14_59_78360,20
train,unk,2019_08_2720_03_53_68388,20
train,unk,2019_08_2719_30_31_128964,20
train,unk,2019_08_2720_03_53_63427,20
train,unk,2019_08_2720_03_35_40692,20
train,unk,2019_08_2715_19_35_163465,20
train,unk,2019_08_2709_14_59_135884,20
train,unk,2019_08_2712_13_0_111721,20
train,unk,2019_08_2709_14_59_135562,20
train,unk,2019_08_2720_03_43_27726,20
train,unk,2019_08_2719_30_31_131127,20
train,unk,2019_08_2715_19_35_38671,20
train,unk,2019_08_2712_13_0_107445,20
train,unk,2019_08_2719_30_2_104865,20
train,unk,2019_08_2709_14_59_75525,20
train,unk,2019_08_2719_54_20_56196,20
train,unk,2019_08_2719_34_03_167930,20
train,unk,2019_08_2719_34_03_166214,20
train,unk,2019_08_2719_31_40_104464,20
train,unk,2019_08_2719_34_03_78530,20
train,unk,2019_08_2720_03_35_90868,20
train,unk,2019_08_2720_03_35_77040,20
train,unk,2019_08_2712_23_52_56245,20
train,unk,2019_08_2719_34_03_82814,20
train,unk,2019_08_2719_34_11_139707,20
train,unk,2019_08_2715_19_35_125901,20
train,unk,2019_08_2712_13_0_88968,20
train,unk,2019_08_2720_03_43_52524,20
train,unk,2019_08_2719_30_31_79596,20
train,unk,2019_08_2712_23_52_47359,20
train,unk,2019_08_2719_54_20_64140,20
train,unk,2019_08_2719_54_20_41235,20
train,unk,2019_08_2720_03_35_58128,20
train,unk,2019_08_2720_04_00_26418,20
train,unk,2019_08_2719_30_31_124931,20
train,unk,2019_08_2719_30_31_30960,20
train,unk,2019_08_2719_30_31_128948,20
train,unk,2019_08_2712_23_52_147173,20
train,unk,2019_08_2720_03_35_120999,20
train,unk,2019_08_2720_03_35_85138,20
train,unk,2019_08_2719_34_03_55328,20
train,unk,2019_08_2719_34_11_70016,20
train,unk,2019_08_2712_23_52_59952,20
train,unk,2019_08_2719_19_51_28144,20
train,unk,2019_08_2720_04_00_31142,20
train,unk,2019_08_2709_14_59_127126,20
train,unk,2019_08_2720_03_35_26292,20
train,unk,2019_08_2709_14_59_91440,20
train,unk,2019_08_2720_03_35_66724,20
train,unk,2019_08_2709_14_59_113158,20
train,unk,2019_08_2719_19_51_98835,20
train,unk,2019_08_2720_03_53_38712,20
train,unk,2019_08_2719_34_03_55011,20
train,unk,2019_08_2719_54_20_12914,20
train,unk,2019_08_2720_03_43_118271,20
train,unk,2019_08_2719_31_40_133074,20
train,unk,2019_08_2720_04_00_45684,20
train,unk,2019_08_2720_03_35_89984,20
train,unk,2019_08_2715_19_35_113275,20
train,unk,2019_08_2719_34_03_80436,20
train,unk,2019_08_2719_19_51_86220,20
train,unk,2019_08_2719_31_40_102386,20
train,unk,2019_08_2719_19_51_88071,20
train,unk,2019_08_2719_31_40_119484,20
train,unk,2019_08_2712_13_0_85847,20
train,unk,2019_08_2719_34_03_121824,20
train,unk,2019_08_2719_54_27_11359,20
train,unk,2019_08_2712_23_52_77118,20
train,unk,2019_08_2719_19_32_66649,20
train,unk,2019_08_2719_30_31_74432,20
train,unk,2019_08_2719_31_40_101822,20
train,unk,2019_08_2720_03_35_106142,20
train,unk,2019_08_2720_03_53_69715,20
train,unk,2019_08_2720_04_00_56803,20
train,unk,2019_08_2719_54_27_145300,20
train,unk,2019_08_2712_23_52_107421,20
train,unk,2019_08_2720_03_53_91289,20
train,unk,2019_08_2719_19_32_90078,20
train,unk,2019_08_2719_30_31_108876,20
train,unk,2019_08_2719_54_27_79654,20
train,unk,2019_08_2715_19_35_175130,20
train,unk,2019_08_2709_14_59_38893,20
train,unk,2019_08_2719_30_31_35389,20
train,unk,2019_08_2712_23_52_89712,20
train,unk,2019_08_2719_34_19_84145,20
train,unk,2019_08_2719_30_31_98071,20
train,unk,2019_08_2712_23_52_84195,20
train,unk,2019_08_2720_04_00_27238,20
train,unk,2019_08_2719_31_40_100063,20
train,unk,2019_08_2712_23_52_96181,20
train,unk,2019_08_2720_03_35_48703,20
train,unk,2019_08_2715_19_35_104959,20
train,unk,2019_08_2720_03_35_93003,20
train,unk,2019_08_2719_19_32_114216,20
train,unk,2019_08_2720_03_43_61509,20
train,unk,2019_08_2715_19_35_86375,20
train,unk,2019_08_2709_14_59_112886,20
train,unk,2019_08_2712_13_0_41274,20
train,unk,2019_08_2719_31_40_118369,20
train,unk,2019_08_2715_19_35_38325,20
train,unk,2019_08_2719_19_51_89419,20
train,unk,2019_08_2719_54_27_44167,20
train,unk,2019_08_2719_19_51_82581,20
train,unk,2019_08_2712_23_52_44716,20
train,unk,2019_08_2719_54_20_16700,20
train,unk,2019_08_2720_03_53_16908,20
train,unk,2019_08_2719_34_11_99263,20
train,unk,2019_08_2719_30_31_31357,20
train,unk,2019_08_2719_34_11_106667,20
train,unk,2019_08_2719_54_20_100325,20
train,unk,2019_08_2720_03_43_63318,20
train,unk,2019_08_2719_31_40_55278,20
train,unk,2019_08_2709_14_59_153667,20
train,unk,2019_08_2712_23_52_45110,20
train,unk,2019_08_2719_19_51_127847,20
train,unk,2019_08_2712_23_52_139331,20
train,unk,2019_08_2719_19_32_29095,20
train,unk,2019_08_2720_03_43_40292,20
train,unk,2019_08_2720_03_43_117590,20
train,unk,2019_08_2719_54_27_13122,20
train,unk,2019_08_2709_31_29_51112,20
train,unk,2019_08_2719_19_32_131760,20
train,unk,2019_08_2709_31_29_86998,20
train,unk,2019_08_2720_03_35_146885,20
train,unk,2019_08_2712_23_52_72672,20
train,unk,2019_08_2719_54_20_18948,20
train,unk,2019_08_2712_23_52_94903,20
train,unk,2019_08_2712_13_0_49537,20
train,unk,2019_08_2719_34_19_65112,20
train,unk,2019_08_2719_19_51_29109,20
train,unk,2019_08_2719_54_20_94452,20
train,unk,2019_08_2712_23_52_150078,20
train,unk,2019_08_2715_19_35_73233,20
train,unk,2019_08_2719_19_51_102567,20
train,unk,2019_08_2720_03_35_59065,20
train,unk,2019_08_2720_03_43_122764,20
train,unk,2019_08_2719_34_03_81814,20
train,unk,2019_08_2719_19_32_110244,20
train,unk,2019_08_2709_14_59_125741,20
train,unk,2019_08_2720_03_53_127022,20
train,unk,2019_08_2712_23_52_61896,20
train,unk,2019_08_2719_19_51_35571,20
train,unk,2019_08_2719_19_32_93804,20
train,unk,2019_08_2719_34_03_167128,20
train,unk,2019_08_2715_19_35_31009,20
train,unk,2019_08_2709_14_59_143404,20
train,unk,2019_08_2715_19_35_96012,20
train,unk,2019_08_2712_13_0_112268,20
train,unk,2019_08_2719_31_40_40947,20
train,unk,2019_08_2719_34_03_151637,20
train,unk,2019_08_2719_30_31_21302,20
train,unk,2019_08_2719_30_2_27004,20
train,unk,2019_08_2719_30_31_105104,20
train,unk,2019_08_2712_13_0_52457,20
train,unk,2019_08_2719_31_40_100816,20
train,unk,2019_08_2719_30_31_126139,20
train,unk,2019_08_2709_14_59_66431,20
train,unk,2019_08_2719_30_31_112332,20
train,unk,2019_08_2720_03_53_111665,20
train,unk,2019_08_2719_34_03_123768,20
train,unk,2019_08_2712_23_52_22251,20
train,unk,2019_08_2712_23_52_149711,20
train,unk,2019_08_2719_31_40_42595,20
train,unk,2019_08_2720_03_35_16188,20
train,unk,2019_08_2715_19_35_25783,20
train,unk,2019_08_2715_19_35_111455,20
train,unk,2019_08_2720_03_43_116706,20
train,unk,2019_08_2719_30_31_40027,20
train,unk,2019_08_2720_03_43_105684,20
train,unk,2019_08_2719_30_31_79589,20
train,unk,2019_08_2712_13_0_60079,20
train,unk,2019_08_2715_19_35_97964,20
train,unk,2019_08_2720_03_35_47541,20
train,unk,2019_08_2720_03_43_52990,20
train,unk,2019_08_2712_23_52_96221,20
train,unk,2019_08_2719_34_03_129073,20
train,unk,2019_08_2719_30_31_105116,20
train,unk,2019_08_2712_23_52_139332,20
train,unk,2019_08_2719_54_27_39480,20
train,unk,2019_08_2712_13_0_43425,20
train,unk,2019_08_2712_13_0_143886,20
train,unk,2019_08_2719_54_20_50172,20
train,unk,2019_08_2709_14_59_103252,20
train,unk,2019_08_2719_34_03_173699,20
train,unk,2019_08_2719_19_51_94112,20
train,unk,2019_08_2719_34_03_80448,20
train,unk,2019_08_2719_19_32_95080,20
train,unk,2019_08_2709_14_59_131861,20
train,unk,2019_08_2720_03_53_126795,20
train,unk,2019_08_2709_31_29_84678,20
train,unk,2019_08_2709_14_59_62560,20
train,unk,2019_08_2719_31_40_34490,20
train,unk,2019_08_2719_34_03_80543,20
train,unk,2019_08_2719_31_40_134201,20
train,unk,2019_08_2712_23_52_29250,20
train,unk,2019_08_2719_34_19_27009,20
train,unk,2019_08_2720_03_43_135531,20
train,unk,2019_08_2712_13_0_142172,20
train,unk,2019_08_2719_54_20_13230,20
train,unk,2019_08_2719_19_32_58284,20
train,unk,2019_08_2719_30_31_81473,20
train,unk,2019_08_2719_34_03_81998,20
train,unk,2019_08_2719_30_31_88320,20
train,unk,2019_08_2709_14_59_131854,20
train,unk,2019_08_2719_30_31_26994,20
train,unk,2019_08_2712_23_52_54080,20
train,unk,2019_08_2720_03_53_57872,20
train,unk,2019_08_2712_13_0_88446,20
train,unk,2019_08_2719_34_19_37963,20
train,unk,2019_08_2719_34_19_70073,20
train,unk,2019_08_2719_30_31_21661,20
train,unk,2019_08_2712_23_52_33475,20
train,unk,2019_08_2720_03_43_69392,20
train,unk,2019_08_2719_30_31_128503,20
train,unk,2019_08_2719_19_32_105244,20
train,unk,2019_08_2715_19_35_33848,20
train,unk,2019_08_2709_14_59_124106,20
train,unk,2019_08_2715_19_35_121875,20
train,unk,2019_08_2719_34_11_98388,20
train,unk,2019_08_2719_34_11_136426,20
train,unk,2019_08_2719_19_32_144705,20
train,unk,2019_08_2719_31_40_168513,20
train,unk,2019_08_2720_03_43_115846,20
train,unk,2019_08_2719_30_31_74820,20
train,unk,2019_08_2719_54_27_76343,20
train,unk,2019_08_2719_19_51_101915,20
train,unk,2019_08_2720_03_35_87106,20
train,unk,2019_08_2720_03_53_16906,20
train,unk,2019_08_2720_03_43_124574,20
train,unk,2019_08_2719_54_27_33084,20
train,unk,2019_08_2712_13_0_67682,20
train,unk,2019_08_2712_13_0_39585,20
train,unk,2019_08_2712_23_52_48360,20
train,unk,2019_08_2719_19_51_37687,20
train,unk,2019_08_2719_31_40_92305,20
train,unk,2019_08_2720_04_00_39423,20
train,unk,2019_08_2720_03_43_60552,20
train,unk,2019_08_2709_14_59_119391,20
train,unk,2019_08_2719_31_40_42743,20
train,unk,2019_08_2719_19_32_40788,20
train,unk,2019_08_2719_54_27_91285,20
train,unk,2019_08_2712_13_0_85751,20
train,unk,2019_08_2719_54_27_57228,20
train,unk,2019_08_2712_23_52_16840,20
train,unk,2019_08_2719_30_31_103382,20
train,unk,2019_08_2719_30_2_34284,20
train,unk,2019_08_2709_14_59_30828,20
train,unk,2019_08_2720_03_35_59264,20
train,unk,2019_08_2720_03_43_72309,20
train,unk,2019_08_2712_13_0_13401,20
train,unk,2019_08_2719_19_32_68430,20
train,unk,2019_08_2715_19_35_169335,20
train,unk,2019_08_2720_03_35_41822,20
train,unk,2019_08_2719_30_31_58824,20
train,unk,2019_08_2719_34_11_108392,20
train,unk,2019_08_2712_23_52_89425,20
train,unk,2019_08_2720_03_35_122148,20
train,unk,2019_08_2715_19_35_66647,20
train,unk,2019_08_2720_04_00_54117,20
train,unk,2019_08_2719_34_11_112986,20
train,unk,2019_08_2715_19_35_55365,20
train,unk,2019_08_2719_31_40_29370,20
train,unk,2019_08_2720_03_53_103613,20
train,unk,2019_08_2709_14_59_108860,20
train,unk,2019_08_2719_34_11_93598,20
train,unk,2019_08_2719_34_11_116154,20
